"objectid","BLOCKFACE_ID","AREA_TYPE","PM_DISTRICT_ID","BLOCK_NUM","BLOCK_ID","STREET_ID","STREET_NAME","BLOCKFACE_ORIENTATION","STR_NUM_PARITY","STR_SEG_ORIENTATION","FM_ADDR_NO","TO_ADDR_NO","ENDPT1_LONGITUDE","ENDPT1_LATITUDE","ENDPT2_LONGITUDE","ENDPT2_LATITUDE","CREATED_DT","LAST_UPD_DT","LAST_UPD_USER","LAST_UPD_PGM","NEIGHBORHOOD_ID","shape","data_as_of","data_loaded_at","analysis_neighborhood","supervisor_district"
"1878661","340011",,"14","1","34001","340","BLUXOME ST","SE","Odd","L","101","199","-122.39804265","37.77578857","-122.39932006","37.7747928","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.398042647 37.775788574, -122.399320056 37.774792798)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission Bay","6"
"1879008","568004","Pilot","1","0","56800","568","MISSION ST","NW","Even","R","36","98","-122.39398008","37.79269865","-122.39341481","37.79314725","2011-03-15 05:58:40-07:00","2026-07-01 06:28:47-07:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.393980084 37.792698652, -122.393414806 37.793147254)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1879189","204162","Pilot","2","16","20416","204","04TH ST","W","Even","R","1602","1698","-122.39111434","37.76859633","-122.39100973","37.76782667","2012-06-14 07:23:31-07:00","2012-06-14 07:23:31-07:00","OpenGeoUser","OpenGeo - blockfaces.html","2","LINESTRING (-122.391114337 37.76859633, -122.39100973 37.767826671)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission Bay","6"
"1877401","689012","Pilot","1","1","68901","689","TEHAMA ST","NW","Even","R","100","128","-122.39788574","37.78623718","-122.39814826","37.78603098","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.397885737 37.786237176, -122.39814826 37.78603098)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1878675","725032","Control","10","3","72503","725","WEST PORTAL AVE","NW","Even","R","300","398","-122.46931905","37.73790384","-122.47053913","37.73682257","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.46931905 37.737903842, -122.470081473 37.737267149, -122.470539127 37.736822571)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","West of Twin Peaks","7"
"1878954","727012",,"34","1","72701","727","WAYLAND ST","N","EVEN","R","0","98","-122.4032111","37.72645305","-122.40407477","37.72622923","2019-06-25 01:36:46-07:00","2019-06-25 02:04:24-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.4032111 37.726453048, -122.404074771 37.726229232)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Portola","9"
"1876853","219341","Pilot","4","34","21934","219","19TH ST","S","Odd","L","3401","3499","-122.4193794","37.76017803","-122.4211899","37.7600684","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","4","LINESTRING (-122.419379401 37.760178033, -122.421189901 37.760068397)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1877066","337001",,"34","0","33700","337","BAY VIEW ST","S","Odd","L","1","29","-122.3917763","37.73236371","-122.39200362","37.7323959","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.391776303 37.73236371, -122.392003621 37.732395896)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Bayview Hunters Point","10"
"1877595","384182",,"18","18","38418","384","DIVISADERO ST","E","Even","R","1800","1898","-122.44000704","37.78647053","-122.44011668","37.78700966","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.440007041 37.786470529, -122.440116677 37.787009656)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Pacific Heights","2"
"1877698","380061",,"12","6","38006","380","DAVIS ST","W","Odd","L","501","699","-122.3986029","37.79803058","-122.39873667","37.79870549","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.398602897 37.798030577, -122.398736673 37.798705492)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1877455","444152",,"12","15","44415","444","GRANT AVE","E","Even","R","1500","1598","-122.40756286","37.8007926","-122.40769966","37.80147757","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.407562865 37.800792597, -122.407699658 37.80147757)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","North Beach","3"
"1879169","830132",,"11","13","83013","830","EMBARCADERO NORTH","NE","Even","R","1300","1398","-122.4047709","37.8063481","-122.40589246","37.80691739","2018-05-04 23:45:47-07:00","2018-05-04 23:45:47-07:00","Randy","SQL Dev-Realign N Embarcadero","0","LINESTRING (-122.404770897 37.806348101, -122.405892462 37.806917395)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","North Beach","3"
"1878528","363022",,"12","2","36302","363","COLUMBUS AVE","NE","Even","R","200","298","-122.40585094","37.79740394","-122.40632569","37.79773084","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.405850935 37.797403943, -122.406325689 37.797730839)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","North Beach","3"
"1876932","720001","Pilot","1","0","72000","720","WASHINGTON ST","S","Odd","L","1","99","-122.3957061","37.79646248","-122.39668477","37.79629753","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","1","LINESTRING (-122.395706095 37.796462482, -122.396415208 37.796372963, -122.396684772 37.796297526)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1879030","592052","Pilot","3","5","59205","592","OCTAVIA ST","E","Even","R","500","598","-122.42455075","37.77679006","-122.42469559","37.77751723","2019-02-28 10:34:04-08:00","2019-03-11 05:20:30-07:00","OpenGeoUser","OpenGeo - blockfaces.html","3","LINESTRING (-122.424550754 37.776790064, -122.424695594 37.777517229)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Hayes Valley","5"
"1876905","464131",,"17","13","46413","464","HAYES ST","S","Odd","L","1301","1399","-122.43796117","37.77491752","-122.43823879","37.77488131","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.437961175 37.774917522, -122.438238785 37.774881312)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Hayes Valley","5"
"1879152","869082","Pilot","2","8","86908","869","TERRY A FRANCOIS BLVD","NW","EVEN","R","800","898","-122.38698039","37.7655601","-122.387865","37.764468","2019-08-15 02:39:34-07:00","2019-11-18 05:53:47-08:00","OpenGeoUser","OpenGeo - blockfaces.html","2","LINESTRING (-122.386980392 37.765560102, -122.387865 37.764468)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission Bay","6"
"1879516","756011",,"54","1","75601","756","Yerba Buena Rd","N","Odd","R","101","151","-122.36829142","37.81014963","-122.36808757","37.81015811","2026-07-01 06:48:56-07:00","2026-07-01 06:48:56-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.368291421 37.810149633, -122.368087573 37.810158109)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Treasure Island","6"
"1879233","726002",,"16","0","72600","726","WALLER ST","N","Even","R","2","98","-122.42397388","37.77202782","-122.4251915","37.77187286","2018-06-01 09:58:46-07:00","2022-09-15 06:41:30-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.423973884 37.772027819, -122.425191502 37.77187286)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Hayes Valley","8"
"1878048","440041",,"13","4","44004","440","GEARY ST","S","Odd","L","401","499","-122.41005029","37.78706397","-122.4113619","37.786896999999996","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.410050292 37.787063971, -122.411361899 37.786897003)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","3"
"1878176","614092",,"15","9","61409","614","POST ST","N","Even","R","900","998","-122.41679843","37.78729632","-122.418103","37.78712734","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.416798431 37.787296319, -122.418102997 37.787127339)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Nob Hill","3"
"1876579","470001","Pilot","1","0","47000","470","HOWARD ST","SE","Odd","L","51","99","-122.39171998","37.79181754","-122.39229632","37.79136894","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.391719976 37.791817542, -122.392296319 37.79136894)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1877572","418062","Pilot","2","6","41806","418","FOLSOM ST","NW","Even","R","600","650","-122.3968769","37.78552865","-122.39781231","37.78478877","2011-02-11 02:57:05-08:00","2012-10-19 03:59:24-07:00","OpenGeoUser","OpenGeo - blockfaces.html","2","LINESTRING (-122.396876903 37.785528654, -122.397812311 37.784788775)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1876395","110022","Control","9","2","11002","110","10TH AVE","E","Even","L","200","298","-122.46865721","37.78305472","-122.46864514","37.78288674","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.468657212 37.783054717, -122.468645142 37.782886743)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Inner Richmond","1"
"1879467","126041",,"21","4","12604","126","26TH AVE","W","Odd","R","481","499","-122.48593445","37.78055514","-122.48591165","37.78025835","2023-09-14 01:01:54-07:00","2024-12-20 01:50:16-08:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.485934449 37.780555135, -122.485912991 37.780259406, -122.48591165 37.780260466, -122.48591165 37.780258346)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Richmond","1"
"1876438","440562",,"21","56","44056","440","GEARY BLVD","N","Even","R","5600","5698","-122.47959565","37.78046369","-122.48026655","37.78043351","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.479595655 37.780463689, -122.480266546 37.780433514)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Richmond","1"
"1876609","122041",,"21","4","12204","122","22ND AVE","W","Odd","R","401","499","-122.48157212","37.78000805","-122.48156307","37.77988835","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.481572118 37.780008047, -122.481563066 37.779888352)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Richmond","1"
"1877480","360041","Control","9","4","36004","360","CLEMENT ST","S","Odd","L","401","499","-122.46347113","37.78291692","-122.46409576","37.78288875","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.463471133 37.782916918, -122.464095755 37.782888755)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Inner Richmond","1"
"1877520","440582",,"21","58","44058","440","GEARY BLVD","N","Even","R","5800","5898","-122.48173506","37.78036713","-122.48238282","37.78033695","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.481735063 37.780367129, -122.48238282 37.780336954)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Richmond","1"
"1876443","440292",,"20","29","44029","440","GEARY BLVD","N","Even","R","2900","2998","-122.45030879","37.78222591","-122.4509485","37.78214444","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.450308791 37.78222591, -122.450948501 37.782144438)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Presidio Heights","2"
"1878399","419112",,"15","11","41911","419","FRANKLIN ST","E","Even","R","1100","1198","-122.42278214","37.78469926","-122.4229139","37.78535204","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.422782136 37.784699256, -122.422913901 37.785352042)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Western Addition","2"
"1876800","720242","Pilot","5","24","72024","720","WASHINGTON ST","N","Even","R","2400","2498","-122.43404245","37.7916888","-122.43426775","37.79165963","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","5","LINESTRING (-122.434042446 37.791688795, -122.434267753 37.791659626)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Pacific Heights","2"
"1878520","666081",,"13","8","66608","666","SUTTER ST","S","Odd","L","801","899","-122.41375679","37.78850835","-122.41502414","37.78834842","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.413756789 37.788508348, -122.41502414 37.788348421)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Nob Hill","3"
"1876572","500072",,"12","7","50007","500","JACKSON ST","N","Even","R","700","798","-122.40676021","37.7960521","-122.40805874","37.79588916","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.406760209 37.796052102, -122.408058741 37.795889157)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Chinatown","3"
"1876806","720061","Pilot","1","6","72006","720","WASHINGTON ST","S","Odd","L","601","699","-122.4035174","37.79545564","-122.40479682","37.79528566","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","1","LINESTRING (-122.403517401 37.795455643, -122.404796822 37.795285657)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Chinatown","3"
"1878534","350002","Pilot","1","0","35000","350","CALIFORNIA ST","N","Even","R","2","98","-122.3966898","37.79370247","-122.39745021","37.79360491","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","1","LINESTRING (-122.396689801 37.793702474, -122.397450211 37.793604908)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1878670","859002","Pilot","6","0","85900","859","NORTH POINT ST","N","Even","R","2","98","-122.40792899","37.80735466","-122.40880205","37.80724603","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","6","LINESTRING (-122.407928988 37.807354657, -122.408802052 37.807246027)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","North Beach","3"
"1877088","664142",,"12","14","66414","664","STOCKTON ST","E","Even","R","1400","1448","-122.40876685","37.79868538","-122.40883424","37.79901629","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.408766848 37.798685375, -122.408834239 37.799016295)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Chinatown","3"
"1878432","600051",,"12","5","60005","600","PACIFIC AVE","S","Odd","L","501","599","-122.40384128","37.79723798","-122.40514786","37.79707001","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.403841279 37.79723798, -122.405147858 37.797070006)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Chinatown","3"
"1877950","440031",,"13","3","44003","440","GEARY ST","S","Odd","L","301","399","-122.40840173","37.78728023","-122.40941762","37.78715047","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.40840173 37.787280225, -122.409417622 37.787150473)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","3"
"1877423","380022","Pilot","1","2","38002","380","DAVIS ST","E","Even","R","200","398","-122.39773184","37.79455643","-122.39785858","37.79518105","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","1","LINESTRING (-122.397731845 37.794556427, -122.39785858 37.79518105)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1877597","581252",,"25","25","58125","581","NORIEGA ST","N","Even","R","2500","2598","-122.49059747","37.75371656","-122.4913106","37.75368437","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.490597465 37.753716556, -122.491310601 37.753684369)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Sunset/Parkside","4"
"1877607","462161",,"23","16","46216","462","HAIGHT ST","S","Odd","L","1601","1699","-122.44874119","37.76971491","-122.45049487","37.76949105","2011-02-11 02:57:05-08:00","2020-10-08 01:52:09-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.448741192 37.769714907, -122.45049487 37.769491048)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Haight Ashbury","5"
"1878397","593072",,"15","7","59307","593","OFARRELL ST","N","Even","R","700","798","-122.41641118","37.78542446","-122.41772883","37.78525347","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.416411185 37.785424462, -122.417728827 37.78525347)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","5"
"1878886","462132",,"23","13","46213","462","HAIGHT ST","N","Even","R","1302","1398","-122.44520588","37.77029015","-122.44377756","37.77047224","2011-09-21 03:36:42-07:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.445205875 37.770290146, -122.443777557 37.77047224)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Haight Ashbury","5"
"1879217","373021","Pilot","2","2","37302","373","CHANNEL ST","SE","Odd","L","201","299","-122.3917232","37.77423327","-122.3935927","37.77272957","2016-12-06 02:18:41-08:00","2016-12-06 02:25:47-08:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.391723198 37.774233267, -122.393592698 37.772729571)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission Bay","6"
"1879390","646002","Pilot","3","0","64600","646","ROSE ST","N","Even","R","2","98","-122.42224448","37.77367659","-122.42141793","37.77377638","2022-09-16 08:05:18-07:00","2022-09-21 04:33:23-07:00","OpenGeoUser","OpenGeo - blockfaces.html","3","LINESTRING (-122.422244481 37.773676586, -122.421417934 37.773776384)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Hayes Valley","6"
"1878452","202071","Pilot","2","7","20207","202","02ND ST","NE","Odd","L","701","799","-122.39035908","37.78057433","-122.38976463","37.78012271","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.390359083 37.780574331, -122.389764635 37.780122712)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission Bay","6"
"1876574","470152",,"14","15","47015","470","HOWARD ST","NW","Even","R","1500","1598","-122.41579662","37.77302454","-122.41690505","37.77188896","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.41579662 37.773024542, -122.416319654 37.772559847, -122.416905049 37.771888956)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","6"
"1877297","420032","Pilot","2","3","42003","420","FREMONT ST","SW","Even","R","300","398","-122.39351438","37.78780426","-122.39226212","37.7868105","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.393514383 37.787804265, -122.39226212 37.786810501)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1879438","471131",,"14","13","47113","471","HARRISON ST","SW","Odd","L","1301","1399","-122.41016204","37.77237286","-122.41110886","37.77163504","2023-11-02 06:42:31-07:00","2023-11-02 06:42:31-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.410162044 37.772372856, -122.411108864 37.771635039)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1878126","568091",,"14","9","56809","568","MISSION ST","SE","Odd","L","901","999","-122.40681151","37.78236069","-122.40826091","37.78121505","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.406811507 37.782360692, -122.408260913 37.781215047)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1879028","372061","Pilot","2","6","37206","372","CHINA BASIN ST","W","Odd","L","601","651","-122.39149253","37.77180995","-122.39285509","37.77173151","2017-01-18 06:21:05-08:00","2017-01-18 06:21:26-08:00","OpenGeoUser","OpenGeo - blockfaces.html","2","LINESTRING (-122.391492528 37.771809953, -122.39285509 37.771731507)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission Bay","6"
"1878693","418051","Pilot","2","5","41805","418","FOLSOM ST","SE","Odd","L","501","599","-122.39451821","37.78714544","-122.3964836","37.78559646","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.394518206 37.787145444, -122.396483605 37.785596459)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1877223","330091",,"42","9","33009","330","BRANNAN ST","SE","Odd","L","901","999","-122.40547978","37.77113257","-122.40673808","37.7701378","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.405479783 37.771132569, -122.406738081 37.770137799)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1876659","591132",,"36","13","59113","591","OCEAN AVE","N","Even","R","1300","1342","-122.45673205","37.72410783","-122.45694931","37.72415108","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.456732046 37.724107825, -122.456949306 37.724151076)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","West of Twin Peaks","7"
"1877327","418282",,"29","28","41828","418","FOLSOM ST","W","Even","R","2800","2898","-122.41416214","37.75240294","-122.41415309","37.75230638","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.41416214 37.752402937, -122.414153088 37.752306377)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1876401","365061",,"30","6","36506","365","CORTLAND AVE","N","Odd","L","601","699","-122.41579863","37.739047479999996","-122.41542144","37.73901127","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.415798632 37.739047475, -122.415421444 37.739011265)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Bernal Heights","9"
"1878199","223331","Pilot","4","33","22333","223","23RD ST","S","Odd","L","3301","3399","-122.4187759","37.75377892","-122.42058037","37.75367029","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","4","LINESTRING (-122.4187759 37.753778918, -122.420580366 37.753670288)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1876409","642001",,"35","0","64200","642","RUSSIA AVE","NE","Odd","L","1","99","-122.43698552","37.72156105","-122.43652082","37.72133876","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.436985516 37.721561054, -122.436520821 37.721338765)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Excelsior","11"
"1879025","441052",,"53","5","44105","441","GENEVA AVE","S","Even","R","500","599","-122.4461207","37.7204362","-122.44581402","37.72031453","2014-09-10 05:29:21-07:00","2014-09-10 06:09:49-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.446120703 37.720436205, -122.445814021 37.720314531)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Mission","11"
"1879439","114042",,"21","4","11404","114","14TH AVE","E","Even","L","402","430","-122.47276826","37.78045879","-122.47275904","37.78033153","2024-01-10 23:59:37-08:00","2024-01-10 23:59:37-08:00","OpenGeoUser","OpenGeo - blockfaces.html","3","LINESTRING (-122.472768261 37.780458793, -122.472759039 37.78033153)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Richmond","1"
"1877406","612132",,"15","13","61213","612","POLK ST","E","Even","R","1300","1398","-122.42026755","37.78889157","-122.42035305","37.78931201","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.420267552 37.788891571, -122.420353048 37.78931201)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Nob Hill","3"
"1878104","401011",,"13","1","40101","401","ELLIS ST","S","Odd","L","101","199","-122.4080688","37.78540535","-122.40935727","37.78524341","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.408068799 37.785405351, -122.409357272 37.785243412)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","3"
